,title,time
289,"SK텔레콤 ""갤노트8 개통행사에 특별한 영웅 초대할 것""",2017-09-12 11:54:13
290,"SK텔레콤 AI 네트워크 ""인도 전국망 깔아요""",2017-09-13 13:01:45
291,"SK텔레콤, 동영상 데이터 25% 절감 압축기술 개발",2017-09-14 11:15:33
292,SK텔레콤-쌤소나이트코리아 협약 체결,2017-09-15 09:35:56
293,"SK텔레콤, '누구'에서 APT 관리비 확인",2017-09-18 11:36:35
294,"SK텔레콤, 에버랜드에 5G 어드벤처 두 달간 운영",2017-09-19 09:42:47
295,"SK텔레콤, 21일부터 LG V30 판매 개시",2017-09-20 10:26:11
296,"SK텔레콤 자율주행차, 시속 80㎞로 경부고속도 주행 성공",2017-09-21 10:49:23
297,"SK텔레콤, 자율주행도시 'K-City'에 5G 구축한다",2017-09-22 09:47:50
298,"SK텔레콤, 스타트업과 통신인프라 혁신…'TEAC 서울' 선발",2017-09-26 10:24:31
299,"SK텔레콤, 평창올림픽 대비 재난안전통신망 구축",2017-09-28 09:40:01
300,"SK텔링크, SK텔레콤 '완전자회사'로…신사업 시너지 강화",2017-09-29 07:50:34
301,"박정호 SK텔레콤 사장 ""단말기 완전자급제 긍정 검토""",2017-10-12 18:57:57
302,"SK텔레콤 스마트홈, 강남 재건축 시장서 강세…7천세대 확보",2017-10-15 07:00:05
303,SK텔레콤-한국전기안전공사 전기안전관리 기술교류 MOU 체결,2017-10-18 14:30:29
304,"SK텔레콤, 차세대 AI 네트워크 '탱고' 무선망 적용",2017-10-19 15:03:16
305,"SK텔레콤, 올해 마지막 골드번호 1만개 추첨",2017-10-23 14:41:15
306,"SK텔레콤, 'T로밍 한중일패스' 이용자 10만명 돌파",2017-10-26 13:38:25
307,"[롤드컵]SK텔레콤 V4냐, 삼성의 설욕이냐! 4일 결승 격돌",2017-10-30 13:49:42
308,"SK텔레콤, 산학연 자율주행 연합체 '어라운드 얼라이언스' 발족",2017-10-31 11:21:09
309,"SK텔레콤, 주말에 데이터 1GB 더주는 청소년 요금제 출시",2017-11-01 10:08:40
310,"SK텔레콤, 글로벌 어워드서 '최우수 가상화 혁신상' 수상",2017-11-03 11:33:45
311,"[종합]SK텔레콤, 3분기 매출 4조4427억·영업익 3924억",2017-11-06 09:42:46
312,"SK텔레콤, 트래픽 10배 빨리 처리하는 5G 핵심 기술 개발",2017-11-07 09:36:15
313,SK텔레콤 '갤노트8' 리니지2 한정판 16일 출시,2017-11-13 14:36:30
314,"SK텔레콤 ""IoT로 안전한 스마트시티 조성""",2017-11-15 14:32:04
315,"SK텔레콤, 슈나이더 일렉트릭과 스마트 에너지 기술 협약",2017-11-16 09:36:44
316,SK텔레콤 아이폰X 예약판매 3분만에 '매진'…물량 부족,2017-11-17 09:24:30
317,"SK텔레콤, IoT 전용망 '로라' 대통령상 수상",2017-11-20 18:19:55
318,"SK텔레콤 `T맵x누구`, 다운로드 수 800만 돌파",2017-11-22 10:55:12
319,"SK텔레콤, 중남미에서 'ICT 한류' 물꼬 튼다",2017-11-23 09:48:27
320,SK텔레콤 아이폰X 출시 행사,2017-11-24 09:45:04
321,"SK텔레콤 ""선수들과 바자회로 행복 나눠요""",2017-11-26 10:21:06
322,"SK텔레콤, 개발도상국 ICT 전문가 '티움' 방문",2017-11-28 10:06:56
323,"SK텔레콤, 국내 통신장비업체와 5G 중계 신기술 개발",2017-11-29 09:37:14
324,"SK텔레콤, 평창올림픽 KT중계망 훼손으로 피소…경찰 수사(종합)",2017-12-04 11:32:23
325,"SK텔레콤, 군 병사 대상 `현역플랜` 출시",2017-12-06 09:01:54
326,"SK텔레콤, 모바일 학습 'T포켓스터디' 확대 개편",2017-12-12 13:27:33
327,"SK텔레콤, 한국장애인부모회에 IoT기기 '키코' 기증",2017-12-13 09:52:25
328,SK텔레콤 고객센터 방문한 이효성 방통위원장,2017-12-14 14:46:54
329,"SK텔레콤, 김포도시철도에 `철도통합무선망` 구축 완료",2017-12-20 10:47:34
330,"SK텔레콤 ""국제표준 5G 시연, 조기 상용화 돌입""",2017-12-21 09:17:21
331,"올림픽 통신망 갈등 계속…KT, SK텔레콤에 철거 촉구",2017-12-26 18:05:52
332,"SK텔레콤, 데이터로밍 2배 확대…사실상 요금인하",2017-12-28 08:50:17
333,"SK텔레콤, 5G통신·자율車…신사업 추진 속도",2018-01-02 04:04:01
334,최고 상권은 5호선 광화문역…SK텔레콤 지오비전 분석,2018-01-03 08:36:20
335,"SK텔레콤, IoT 기술로 장애인 생활 편의 돕는다",2018-01-04 09:55:57
336,SK텔레콤 갤럭시A8 출시,2018-01-05 10:24:35
337,"[게시판] SK텔레콤, '2018 내맘대로 플러스' 할인혜택 늘려",2018-01-08 08:44:49
338,"[CES2018]SK텔레콤, 기아차와 5G 자율주행 기술 선봬",2018-01-09 10:21:38
339,"SK텔레콤 'T맵', 자율주행시대 글로벌 표준 노린다",2018-01-10 07:56:22
340,"[CES2018]SK텔레콤, 美지상파 싱클레어와 차세대 방송플랫폼 개발",2018-01-11 10:11:08
341,"SK텔레콤, 폭설 내린 제주공항에 '행복충전소' 운영",2018-01-12 13:47:27
342,"SK텔레콤 '척척할인', 5개월만에 가입자 100만 돌파",2018-01-16 14:09:03
343,"SK텔레콤 ""톱텍 지분인수 추진하지 않는다""",2018-01-17 11:23:00
344,SK텔레콤-금호건설-아시아나IDT 업무협약 체결,2018-01-18 11:06:17
345,"SK텔레콤, 인도 이통사에 LTE 네트워크 노하우 전수",2018-01-22 09:36:27
346,"SK텔레콤, 리눅스 재단 5G 서비스 개발 참여",2018-01-24 11:11:19
347,"SK텔레콤-현대건설, 홈네트워크건물인증 AAA 등급 최초 취득",2018-01-25 09:43:30
348,"SK텔레콤, LG 'X4+' 출시…출고가 34만9000원",2018-01-26 10:18:05
349,"SK텔레콤, 로밍 요금제 개편…부담↓혜택↑",2018-01-29 08:48:53
350,"SK텔레콤, 2분기 자율적 선택근무제 도입",2018-01-30 10:10:22
351,"SK텔레콤, SM·JYP·빅히트와 연내 음악 플랫폼 론칭",2018-01-31 11:05:45
352,"[롤챔스] SK텔레콤, 트할-블랭크-에포트 MVP전 선발 출전",2018-02-01 19:33:31
353,"SK텔레콤, 2018년 매출 17조5000억 전망",2018-02-05 07:26:44
354,[현장+] SK텔레콤의 어제와 내일,2018-02-05 22:34:18
355,[포토] 롤챔스 5연패서 벗어난 SK텔레콤,2018-02-07 21:38:31
356,"동부토건-현대통신-SK텔레콤, 스마트홈 사업협력 MOU",2018-02-09 10:42:35
357,"SK텔레콤, 가상화 플랫폼 연동 이동형 5G 인프라개발",2018-02-12 11:49:44
358,"SK텔레콤, 운전자 안전 배려한 `T맵 V2X` 상용화",2018-02-13 08:56:42
359,"SK텔레콤, T월드 신학기 프로모션 실시",2018-02-14 08:59:52
360,"[MWC2018]VR로 가상공간에서 영화 함께 본다..SK텔레콤, 연내 상용화",2018-02-19 09:08:39
361,"SK텔레콤, 5G 토종기술 해외 수출길 연다",2018-02-20 11:10:16
362,"SK텔레콤, IoT 전국망 구축",2018-02-21 11:52:32
363,"SK텔레콤, 눈으로 보는 AI `홀로박스` 공개",2018-02-22 09:27:54
364,"[MWC 2018]SK텔레콤, 양자암호통신 기업 IDQ 700억에 인수",2018-02-26 10:55:10
365,"[MWC 2018]SK텔레콤, '기업용 모바일 서비스 혁신상' 수상",2018-02-27 10:29:58
366,"SK텔레콤, LG 'V30S+ 씽큐' 예약판매 시작",2018-02-28 11:11:53
367,SK텔레콤 `오픈 콜라보 하우스` 개관… 5G 스타트업 키운다,2018-03-01 12:25:34
368,SK텔레콤 위약금 부담 줄인다…약정제도 전면 개편,2018-03-05 10:26:43
369,"SK텔레콤, 어린이 전용 `쿠키즈 미니폰` 출시",2018-03-06 09:23:54
370,[단독] ADT캡스 인수전… SK텔레콤 참여,2018-03-07 00:21:27
371,"이승훈처럼 빠르고 김연아처럼 예쁘게, SK텔레콤 ‘1Gbps LTE’ 갤럭시S9 개통 시작",2018-03-09 07:04:38
372,요금제 개편 신호탄 SK텔레콤 쏘나?…중저가 구간에 '방점',2018-03-11 14:10:43
373,"SK텔레콤, 엠디엠플러스와 MOU...스마트홈 서비스 공급",2018-03-13 09:33:20
374,"SK텔레콤 AI '누구', 월 대화량 1억건·실사용자 300만 돌파",2018-03-14 11:16:57
375,"SK텔레콤, 수험생·학부모용 기본기능 'LG폴더' 출시",2018-03-16 10:21:15
376,"[롤챔스] '돌아온 갓구나이트' SK텔레콤, KSV 완파하고 3연패 탈출(종합)",2018-03-18 18:49:14
377,전자투표·배당 격론...'진땀' 흘린 SK텔레콤 주주총회,2018-03-21 13:53:16
378,SK텔레콤 매일 무료 3분 로밍 통화,2018-03-22 19:07:03
379,"SK텔레콤, 국가고객만족도 조사 21년 연속 1위",2018-03-26 09:33:16
380,"SK텔레콤, 멤버십 연간한도 폐지...사용처 확대",2018-03-27 10:11:04
381,"SK텔레콤 '누구', 아파트 관리비 조회기능 추가",2018-03-28 10:14:45
382,"KT, SK텔레콤 사용자, 앞으로 유심 1100원 할인된 가격에 구매한다",2018-03-30 14:37:03
383,"SK텔레콤, T전화에 AR 영상통화 '콜라' 출시",2018-04-02 10:20:55
384,"SK텔레콤, 벚꽃 축제 맞아 특별 소통 대책 마련",2018-04-03 10:44:02
385,김윤 SK텔레콤 AI 리서치 센터장,2018-04-04 10:43:48
386,"SK텔레콤, 5G 광고 2주만에 유튜브 3000만뷰 돌파",2018-04-05 10:30:09
387,"SK텔레콤 통화 장애, 내 보상액은 얼마?",2018-04-08 14:21:02
388,"SK텔레콤, 해외사채 5억달러 발행 성공…""차입금 상환""",2018-04-10 09:27:24
389,SK텔레콤 ICT 체험관 '티움' 교육기부 진로체험 기관 등록,2018-04-11 11:40:07
390,"SK텔레콤, 화성시에 IoT 솔루션 적용 업무협약",2018-04-12 09:43:06
391,SK텔레콤-한국콘텐츠진흥원 상호협력 체결,2018-04-13 09:15:07
392,"SK텔레콤, 알고리즘 경진대회 개최…대상 1000만원",2018-04-16 08:42:01
393,"골프웨어 '마헤스', SK텔레콤 오픈 2018 공식 의류 후원",2018-04-17 09:46:08
394,"SK텔레콤, 암호화폐 거래 허브 만든다",2018-04-24 10:04:03
395,"SK텔레콤, 벤처기업-오리온과 감자 농가 스마트화",2018-04-26 09:52:02
396,"SK텔레콤, '미니폰'에 인공지능 AI 누구 탑재",2018-04-30 15:09:07
397,SK텔레콤 'T인증' 가입자 1000만 명 돌파,2018-05-02 09:25:02
398,"SK텔레콤, 뚝 떨어진 영업익…이동통신 수익 감소 영향(상보)",2018-05-04 10:25:02
399,"미래에셋대우 ""SK텔레콤, ADT캡스 인수 시너지 기대""",2018-05-09 08:47:40
400,"스카이문스테크놀로지, SK텔레콤과 16억 규모 RF 중계기 공급 계약",2018-05-09 16:56:05
401,"SK텔레콤, 20주년 장애청소년 ICT 메이커톤 대회 개최",2018-05-10 15:30:08
402,"SK텔레콤, 5G급 초고속 '차세대 패킷 교환기' 개발 완료",2018-05-14 10:49:57
403,도심 3大 오피스 '써밋타워' 주인에 SK텔레콤 선정,2018-05-15 10:46:02
404,"[단독]SK텔레콤, 맥쿼리와 휴대폰 리스 시장 진출..국내 최초",2018-05-16 05:03:02
405,"SK텔레콤, 단말기 임대 사업 뛰어든다",2018-05-16 17:21:04
406,"SK텔레콤, 부처님 오신날 맞아 ICT 체험관에 동자승 초청",2018-05-21 09:37:02
407,"SK텔레콤, 세계 표준 HD맵 구축 연합체 결성",2018-05-23 10:54:09
408,"SK텔레콤, '네트워크 가상화 어워즈'서 2개 부문 수상",2018-05-24 10:39:14
409,"SK텔레콤, 자율주행 대중교통 체계 만든다",2018-05-25 10:23:05
410,"SK텔레콤-한화테크윈, AI 보안 서비스 개발 나선다",2018-05-29 10:58:43
411,"`3G 잔혹사` 겪은 SK텔레콤, LTE 진짜 무제한은 신중",2018-05-30 14:07:05
412,"SK텔레콤, 5G 장비 국산화 앞장",2018-05-31 09:39:46
413,"SK텔레콤, 어르신 스마트폰 축제 '이음페스티벌' 개최",2018-06-01 14:44:36
414,"SK텔레콤, 미얀마서 환경개선사업…쿡스토브 5만4천대 보급",2018-06-04 09:35:04
415,"SK텔레콤, 30만원대 'LG X5' 출시",2018-06-08 13:03:04
416,"SK텔레콤, '월 200만원' 근무형 인턴십 모집",2018-06-11 10:18:08
417,"SK텔레콤, 지방선거·월드컵 대비 특별 소통관리 돌입",2018-06-12 09:45:30
418,"SK텔레콤, 글로벌 통신사와 함께 '5G 글로벌 표준' 공표",2018-06-14 13:42:24
419,"SK텔레콤, 'LG Q7' 출시…출고가 49만5000원",2018-06-15 10:53:09
420,SK텔레콤 행복 인사이트 시즌 2 개최,2018-06-18 11:15:14
421,"SK텔레콤, 5G 브랜드 '5GX' 론칭",2018-06-20 08:53:14
422,"SK텔레콤 ‘누구’, 20배 빨라진다",2018-06-21 11:31:18
423,"SK텔레콤, 포항공대와 5G 연구 업무협약",2018-06-26 08:51:29
424,"SK텔레콤, 아시아 최우수 이통사로 선정",2018-06-27 08:58:09
425,"SK텔레콤, 글로벌 5G연합체 핵심 멤버로 참여",2018-06-28 11:22:10
426,"SK텔레콤, '갤럭시A6' 출시",2018-06-29 11:28:08
427,"SK텔레콤, 갤럭시 A8 Star 단독 출시",2018-07-02 10:35:58
428,SK텔레콤 무제한 데이터요금제 도입 안하나? 못하나?,2018-07-03 06:10:32
429,"CU(씨유), SK텔레콤과 쌍방향 음성대화형 '인공지능 보이스봇' 시범 서비스 시작",2018-07-04 09:20:18
430,"SK텔레콤, 여성 호신용품 '마이 히어로' 출시",2018-07-05 10:30:45
431,"SK텔레콤, ‘V35 ThinQ’ 출시..지원금 최대 23.7만원",2018-07-06 09:04:08
432,SK텔레콤 '대한민국 휴대전화 30주년 기념 특별전' 후원,2018-07-09 13:39:17
433,"'15만명 고객 정보' 무단사용, SK텔레콤 유죄 확정",2018-07-11 14:16:07
434,"관광공사·SK텔레콤 ""참신한 관광앱 공모합니다""",2018-07-16 10:06:21
435,3만3000원에 1.2GB...SK텔레콤 'T플랜' 윤곽,2018-07-17 14:53:09
436,"'묶고·내리고' SK텔레콤, 데이터요금제 전면 개편",2018-07-18 09:01:10
437,"SK텔레콤-소방청, T맵에 '응급차량 알람 서비스' 탑재",2018-07-19 14:19:18
438,"[롤챔스] SK텔레콤, 불리했던 경기 라이즈 궁 한방으로 뒤집고 선취점",2018-07-19 20:46:34
439,"SK텔레콤, ICT 꿈나무 육성한다…'YT 클래스' 신설",2018-07-25 08:48:52
440,"SK텔레콤, 2분기 영업익 3469억...16.7% 감소",2018-07-27 11:28:08
441,"신한금투 ""SK텔레콤 가입자당 매출 하락 지속…목표가↓""",2018-07-30 08:51:41
442,"SK텔레콤, 온라인몰 구매 혜택 늘린다",2018-07-31 09:57:35
443,"SK텔레콤, T데이에 소비+기부 기회 제공",2018-08-01 15:13:25
444,"SK텔레콤, 이화여대와 실무형 인턴십 프로그램 운영",2018-08-06 10:04:18
445,"SK텔레콤 ""5G가 만드는 '미래 게임' 경험하세요""",2018-08-09 14:58:36
446,SK텔레콤 5GX 게임페스티벌,2018-08-10 14:29:57
447,"박정호 SK텔레콤 사장, 상반기 이통3사 CEO 중 '연봉킹'…29억원",2018-08-16 05:07:00
448,"SK텔레콤, '노트9 X 배틀그라운드' 게임 체험존 운영",2018-08-17 10:11:44
449,SK텔레콤-마크로젠 업무협약 체결,2018-08-20 10:07:15
450,"SK텔레콤, 갤럭시탭S4 사전판매 실시… 공시지원금 20만원",2018-08-22 09:11:44
451,"SK텔레콤, 실내 대용량 서비스 위한 5G 기술 개발 돌입",2018-08-23 09:49:51
452,"SK텔레콤, 위치 알림이 스마트싱스 트래커 출시",2018-08-27 11:09:31
453,전남 관광지 138곳에 공공 와이파이…전남도-SK텔레콤 협약,2018-08-28 13:31:42
454,SK텔레콤 테이블2018 개최.. 식사비 반값,2018-08-29 08:58:48
455,"SK텔레콤, 구글과 재난문자 수신 사각지대 해소 나선다",2018-08-30 16:20:14
456,"KB증권 ""SK텔레콤, 결합 대상 플랫폼 증가…'매수""",2018-09-03 08:23:41
457,"SK텔레콤, 1020세대 영라이프 혜택 무료로 제공한다",2018-09-04 10:01:00
458,SK텔레콤 AI의 미래를 보다,2018-09-06 14:12:41
459,"SK텔레콤 주도 양자표준 초안, 국제표준 과제로 채택",2018-09-10 14:40:42
460,"SK텔레콤 AI 스피커 `누구`, 출시 2년만 실사용자 400만명",2018-09-11 10:25:23
461,"윤선생, SK텔레콤과 AI 영어학습 서비스 개발",2018-09-12 10:52:12
462,"[롤드컵 선발전] 역시 '가을의 젠지'…SK텔레콤에 역전승, 2R 진출",2018-09-12 22:55:28
463,"SK텔레콤, 4배 빠른 `T 와이파이 AX` 서비스 상용화",2018-09-17 09:52:19
464,"SK텔레콤, 장비제조사간 호환성 높인다",2018-09-19 13:25:18
465,"SK텔레콤, '0캠퍼스' 1천명 돌파 학교 나왔다",2018-09-20 13:48:14
466,"SK텔레콤, 기본급 인상분 30% 사회와 나눈다",2018-09-21 11:14:33
467,"SK텔레콤, AI활용 미디어 추천 기술 개발…원하는 장면 한번에 찾는다",2018-09-27 13:36:20
468,SK텔레콤 골드번호 5000개 주인공은,2018-09-28 07:58:21
469,"SK텔레콤, ADT 캡스 인수 완료…""AI 보안시대 열겠다""",2018-10-01 09:08:16
470,"SK텔레콤-SK네트웍스, 렌터카에 IoT 심는다",2018-10-04 18:43:07
471,"20대 100명, SK텔레콤과 나를 찾는 '0순위여행' 떠난다",2018-10-07 09:00:00
472,프로농구 2018-2019시즌 타이틀 스폰서에 SK텔레콤,2018-10-10 15:16:04
473,"SK텔레콤, 스팸 차단에 AI 도입",2018-10-11 10:46:18
474,"SK텔레콤, `0틴 위크` 개최…""데이터 받고, PC방 가자""",2018-10-12 14:45:33
475,"SK텔레콤·삼성전자, 5G 상용화 전 최종 절차 '퍼스트콜' 성공",2018-10-15 08:56:34
476,"[종합]SK텔레콤, 코딩 장벽 없앤 AI플랫폼 '누구 디펠로퍼스' 오픈",2018-10-17 11:47:39
477,SK텔레콤-한솔교육 업무협약 체결,2018-10-18 09:28:20
478,"SK텔레콤, ICT 전문가 100명 한 자리에 모인다",2018-10-19 10:50:15
479,"SK텔레콤, IoT망 바다와 연결했다",2018-10-21 09:02:06
480,"SK텔레콤, 통합 화재관리 솔루션 출시",2018-10-23 08:24:13
481,"SK텔레콤, 삼성전자·에릭슨·노키아 5G 연동 구축 성공",2018-10-24 08:44:42
482,SK텔레콤-통인익스프레스 업무협약 체결,2018-10-25 14:12:49
483,"SK텔레콤, 2018년 말 와이브로 서비스 종료",2018-10-29 10:46:02
484,"[종합]SK텔레콤, 3Q 영업익 23% 감소…이동통신 수익 ↓",2018-10-30 10:50:53
485,"[컨콜] SK텔레콤 ""단말기 완전자급제 도입, 긍정적 효과 있을 것""",2018-10-30 15:30:52
486,"SK텔레콤, 'WBA 인더스트리 어워드' 최우수 고객가치 혁신상 수상",2018-11-01 15:26:01
487,"SK텔레콤-아이센스, IoT 활용한 혈당측정기로 `당뇨병` 관리 돕는다",2018-11-02 11:51:44
488,"SK텔레콤 ""카풀 서비스 계획 없다""",2018-11-05 11:43:42
489,"SK텔레콤-ADT캡스, 시너지 상품 'T&캡스' 선보여",2018-11-06 13:37:59
490,"SK텔레콤, 부르면 스스로 오는 카셰어링용 자율주행차 기술 개발",2018-11-07 13:45:36
491,SK텔레콤-삼성전자와 ‘5G 단독규격’ 핵심장비 개발 완료,2018-11-08 09:05:38
492,"SK텔레콤, '옥수수 소셜 VR'로 글로벌 수상",2018-11-09 13:43:02
493,"SK텔레콤, 17개 협력사 채용 박람회 연다",2018-11-12 09:09:16
494,"SK텔레콤 박정호 사장, GSMA 이사회 멤버 재선임",2018-11-13 10:06:23
495,"SK텔레콤, 5G 상용망 위한 장비 공개…""크기 줄이고 AI로 관리""",2018-11-14 12:01:28
496,"SK텔레콤, 하나카드와 MoU 체결",2018-11-15 09:24:17
497,"SK텔레콤-법무부, 첨단 ICT 기술로 범죄예방",2018-11-19 18:07:03
498,SK텔레콤-삼성전자 협약 체결,2018-11-21 14:09:22
499,"SK텔레콤, 전국 54개 직영점서 실버세대 스마트폰 교육",2018-11-22 10:15:14
500,SK텔레콤 '티맵택시'에 기사 10만명 가입,2018-11-25 13:04:08
501,"SK텔레콤, 중소기업 스마트홈 기기 개발 돕는다",2018-11-27 08:57:06
502,"박정호 SK텔레콤 사장 ""5G·AI 융합, 뉴 ICT 혁신 선도하자""",2018-11-29 09:20:03
503,"SK텔레콤, 1일 0시 전국 13개 시 · 군 5G 온에어…첫 통화 분당↔명동간 이뤄져",2018-12-01 11:47:11
504,"SK텔레콤, 5G 디바이스 테스트 랩 개소",2018-12-04 10:25:57
505,"SK텔레콤, 'T맵 운전습관' 이용자 68만명 보험 할인",2018-12-05 09:34:00
506,"SK텔레콤, 통신·미디어·보안·커머스 중심 개편…5G 부서 신설",2018-12-06 14:12:36
507,"SK텔레콤, K-시티서 5G 카셰어링 자율주행차 첫 선",2018-12-10 15:02:05
508,"SK텔레콤, 새 음악 서비스 `플로` 출시…AI 맞춤형 추천",2018-12-11 15:25:02
509,"SK텔레콤, 韓-英 5G 원격연결 성공…8900km 거리 극복",2018-12-12 08:58:03
510,"SK텔레콤, 도이치텔레콤 자회사와 모바일 엣지 컴퓨팅 제휴..기업시장 강화",2018-12-13 09:00:06
511,"연말 SK 인사, SK텔레콤 계열 발탁 '눈에 띄네'",2018-12-18 06:03:49
512,SK텔레콤 '5G팩토리' 시대 연다,2018-12-20 12:12:48
513,"SK텔레콤, 갤럭시 A9 출시…공시지원금 최고 22만7천원",2018-12-21 11:39:06
514,"KT·SK텔레콤, 재난안전통신망 본 사업 착수",2018-12-23 11:27:16
515,"[ET투자뉴스]SK텔레콤, ""SK하이닉스 지분법…"" BUY(유지)-KB증권",2018-12-27 10:13:26
516,"[프리뷰 CES 2019] SK텔레콤, 5G 미디어·모빌리티 기술 선보여",2019-01-06 09:03:04
517,"SK텔레콤, 美 지상파 '싱클레어'와 합작회사",2019-01-08 15:35:10
518,"[CES 2019]SK텔레콤, 자율車 전문가와 5G 자율주행 서비스 시동",2019-01-10 09:00:00
519,SK텔레콤 'LG Q9' 출시...지원금 25만원 책정,2019-01-11 09:57:14
520,"SK텔레콤, 28GHz 대역 단말용 안테나 기술 개발""",2019-01-15 09:20:07
521,“도로에서 일반차와 자율주행차 달린다”..SK텔레콤-서울시 추진,2019-01-17 11:01:40
522,"[이슈분석]SK텔레콤, 한국의 알파벳·소프트뱅크로 재탄생",2019-01-20 17:01:15
523,"블록체인 기업 해치랩스, SK텔레콤과 손잡고 기술 상용화",2019-01-22 10:00:52
524,"미래에셋 ""SK텔레콤, 장기 성장 가능성↑…단기 실적은 부진""",2019-01-23 08:24:27
525,"SK텔레콤, LTE 기반 드론 관제 시연",2019-01-24 09:59:53
526,"SK텔레콤, '갤럭시 A9 프로' 출시…출고가 59만9500원",2019-01-25 10:00:28
527,"SK텔레콤 ""T멤버십과 알뜰한 설 연휴 보내세요""",2019-01-27 09:02:07
528,"SK텔레콤, 3월4일부터 2주간 중고생에 데이터 2GB 쏜다",2019-01-30 10:19:33
529,"SK텔레콤, 작년 4분기도 부진…""선택약정할인 직격탄""(종합)",2019-01-31 10:20:05
530,"SK텔레콤, 찾아가는 이동 A/S 버스 운영",2019-02-01 10:03:49
531,SK텔레콤 양자암호통신 기술 국제표준화 과제로 채택,2019-02-07 10:17:29
532,[포토] 킹존에 승리한 SK텔레콤 T1,2019-02-14 01:06:26
533,"SK텔레콤, 티브로드 인수하나",2019-02-18 15:00:56
534,"키움證, 하나금융그룹·SK텔레콤과 컨소시엄 구성…인터넷은행 도전",2019-02-19 09:07:33
535,SK텔레콤-MS 맞손...'메타트론'으로 빅데이터 시장 공략,2019-02-20 14:35:47
536,23년만에 사라지는 CDMA..SK텔레콤 2G 종료선언 이유는?,2019-02-21 10:56:00
537,"[MWC 2019] SK텔레콤, 통신 3사 통합 메신저로 카톡 잡는다...송금 기능도 추가",2019-02-27 08:01:03
538,[MWC2019]SK텔레콤 `대한민국 100주년` 알리기 나서,2019-02-28 08:39:00
539,"[포토]강호동-이수근, 'SK텔레콤 '갤럭시S10' 개통 론칭행사' 찾아",2019-03-04 11:01:09
540,"SK텔레콤, 1.2Gbps LTE 서비스 개시",2019-03-05 09:07:04
541,"SK텔레콤 등 8개사, 유가증권시장 공시우수법인 선정",2019-03-06 14:39:01
542,"SK텔레콤, 괌·사이판에 5G 노하우 전파한다",2019-03-07 09:14:03
543,"SK텔레콤, 채용설명회 영상 유튜브로 제공",2019-03-08 11:29:02
544,"SK텔레콤, 주총 전면개편…CEO가 직접 질의응답 진행",2019-03-11 09:03:22
545,"SK텔레콤-MBC, 5G 기반 뉴미디어 개발 손 잡는다",2019-03-13 09:11:04
546,"SK텔레콤, 데이터 전송 과정 단축한 5G MEC 플랫폼 구축",2019-03-14 16:02:03
547,"5G시대 냉장고서도 새는 기밀…SK텔레콤, 양자암호로 막는다",2019-03-18 11:18:03
548,"SK텔레콤 '5GX 프로야구' 서비스 개시···“빠르고 넓게, 실감 나게”",2019-03-20 10:36:01
549,"SK텔레콤, 5G 요금제 인가 재신청…중저가 포함한 듯",2019-03-25 14:15:00
550,"SK텔레콤, 5G 시대 맞이해 T멤버십 개편 나선다",2019-03-27 09:18:06
551,"SK텔레콤, 서울모터쇼서 모빌리티 경계 허문다",2019-03-28 09:54:02
552,"과기정통부, SK텔레콤 5G 요금제 인가",2019-03-29 14:22:31
553,"SK텔레콤, 신세계와 미래형 유통매장 만든다",2019-04-02 13:47:03
554,"KT·LG유플러스 공세에…SK텔레콤, 5G 무제한 요금제 출시",2019-04-03 11:22:04
555,"SK텔레콤, 기지국 출력 조정 등 강원도 산불 대응",2019-04-05 09:30:01
556,"LCK 스프링 결승전, 그리핀–SK텔레콤 T1 맞대결",2019-04-08 13:25:14
557,[포토]SK텔레콤·대한적립자사 맞손,2019-04-09 09:46:25
558,"SK텔레콤, KBS와 함께 5G 기반 뉴미디어 사업 협력",2019-04-10 08:53:06
559,"SK텔레콤, 인크로스 인수… 왜?",2019-04-11 10:30:46
560,"SK텔레콤, 5G 효과 2분기 본격화-SK",2019-04-12 08:25:06
561,SK텔레콤-현대차 '모빌리티 스타트업 육성' 공동 추진,2019-04-16 10:48:12
562,"SK텔레콤 지점, 미술 갤러리로 변신한다",2019-04-17 13:09:05
563,"SK텔레콤, 국내 최초 가정용 AI디스플레이 스피커 출시",2019-04-18 15:03:06
564,"SK텔레콤, ICT 활용해 독거 고령자 돌본다···'사회적가치' 창출 박차",2019-04-22 15:21:03
565,"박정호 SK텔레콤 사장 ""5G 네트워크에 13조원 투자""···아시아나 인수는 신중",2019-04-23 15:03:04
566,SK텔레콤 `월드 IT쇼 2019`서 혁신적 5G 선보여,2019-04-24 15:19:05
567,"SK텔레콤, 분당에 ‘5G MEC’ 테스트 공간 만든다",2019-04-25 08:52:03
568,"인천 경제자유구역, 5G 시티로..SK텔레콤, MOU체결",2019-04-29 14:24:01
569,"SK텔레콤, SBS와 5G 기반 뉴미디어 사업개발 업무협약",2019-04-30 10:03:01
570,"SK텔레콤, 롯데월드타워 불꽃축제 360도 VR생중계",2019-05-02 11:33:07
571,"SK텔레콤 5G 핵심 기술, 美서 우수성 인정받아",2019-05-08 09:51:09
572,"SK텔레콤, '5GX 마법사진관' 방문객 10만명 돌파",2019-05-09 09:14:08
573,"SK텔레콤, 'V50 씽큐' 개통…출고가 119만원 지원금 77만원",2019-05-10 09:10:47
574,"SK텔레콤, ‘POOQ·FLO 앤 데이터’ 출시",2019-05-13 08:58:09
