접수번호,사업연도,종목코드,보고서코드,계정명,개별연결구분,개별연결명,재무제표구분,재무제표명,당기명,당기일자,당기금액,당기누적금액,전기명,전기일자,전기금액,전기누적금액,전전기명,전전기일자,전전기금액,계정과목정렬순서
20161114001476,2016,000660,11014,유동자산,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"6,728,658,000,000",,제 68 기말,2015.12.31 현재,"8,421,984,000,000",,,,,2
20161114001476,2016,000660,11014,비유동자산,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"21,908,159,000,000",,제 68 기말,2015.12.31 현재,"20,320,214,000,000",,,,,4
20161114001476,2016,000660,11014,자산총계,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"28,636,817,000,000",,제 68 기말,2015.12.31 현재,"28,742,198,000,000",,,,,6
20161114001476,2016,000660,11014,유동부채,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"3,026,457,000,000",,제 68 기말,2015.12.31 현재,"4,750,892,000,000",,,,,8
20161114001476,2016,000660,11014,비유동부채,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"4,109,073,000,000",,제 68 기말,2015.12.31 현재,"3,308,841,000,000",,,,,10
20161114001476,2016,000660,11014,부채총계,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"7,135,530,000,000",,제 68 기말,2015.12.31 현재,"8,059,733,000,000",,,,,12
20161114001476,2016,000660,11014,이익잉여금,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"14,433,532,000,000",,제 68 기말,2015.12.31 현재,"13,614,710,000,000",,,,,19
20161114001476,2016,000660,11014,자본총계,OFS,재무제표,BS,재무상태표,제 69 기3분기말,2016.09.30 현재,"21,501,287,000,000",,제 68 기말,2015.12.31 현재,"20,682,465,000,000",,,,,22
20161114001476,2016,000660,11014,매출액,OFS,재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"4,074,237,000,000","11,408,846,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"4,883,261,000,000","14,324,997,000,000",,,,24
20161114001476,2016,000660,11014,영업이익,OFS,재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"582,542,000,000","1,514,664,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"1,354,740,000,000","4,300,350,000,000",,,,26
20161114001476,2016,000660,11014,법인세차감전 순이익,OFS,재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"560,016,000,000","1,461,659,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"1,294,439,000,000","4,265,750,000,000",,,,28
20161114001476,2016,000660,11014,당기순이익,OFS,재무제표,IS,손익계산서,제 69 기3분기,2016.01.01 ~ 2016.09.30,"465,852,000,000","1,178,258,000,000",제 68 기3분기,2015.01.01 ~ 2015.09.30,"1,031,765,000,000","3,433,202,000,000",,,,30
20170331004537,2016,000660,11011,유동자산,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"9,838,982,000,000",,제 68 기,2015.12.31 현재,"9,760,030,000,000",,제 67 기,2014.12.31 현재,"10,363,514,000,000",1
20170331004537,2016,000660,11011,비유동자산,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"22,377,044,000,000",,제 68 기,2015.12.31 현재,"19,917,876,000,000",,제 67 기,2014.12.31 현재,"16,519,764,000,000",3
20170331004537,2016,000660,11011,자산총계,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"32,216,026,000,000",,제 68 기,2015.12.31 현재,"29,677,906,000,000",,제 67 기,2014.12.31 현재,"26,883,278,000,000",5
20170331004537,2016,000660,11011,유동부채,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"4,160,849,000,000",,제 68 기,2015.12.31 현재,"4,840,698,000,000",,제 67 기,2014.12.31 현재,"5,765,304,000,000",7
20170331004537,2016,000660,11011,비유동부채,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"4,031,647,000,000",,제 68 기,2015.12.31 현재,"3,449,505,000,000",,제 67 기,2014.12.31 현재,"3,081,671,000,000",9
20170331004537,2016,000660,11011,부채총계,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"8,192,496,000,000",,제 68 기,2015.12.31 현재,"8,290,203,000,000",,제 67 기,2014.12.31 현재,"8,846,975,000,000",11
20170331004537,2016,000660,11011,이익잉여금,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"17,066,583,000,000",,제 68 기,2015.12.31 현재,"14,358,988,000,000",,제 67 기,2014.12.31 현재,"10,276,904,000,000",17
20170331004537,2016,000660,11011,자본총계,CFS,연결재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"24,023,530,000,000",,제 68 기,2015.12.31 현재,"21,387,703,000,000",,제 67 기,2014.12.31 현재,"18,036,303,000,000",21
20170331004537,2016,000660,11011,매출액,CFS,연결재무제표,IS,손익계산서,제 69 기,2016.01.01 ~ 2016.12.31,"17,197,975,000,000",,제 68 기,2015.01.01 ~ 2015.12.31,"18,797,998,000,000",,제 67 기,2014.01.01 ~ 2014.12.31,"17,125,566,000,000",23
20170331004537,2016,000660,11011,영업이익,CFS,연결재무제표,IS,손익계산서,제 69 기,2016.01.01 ~ 2016.12.31,"3,276,746,000,000",,제 68 기,2015.01.01 ~ 2015.12.31,"5,336,100,000,000",,제 67 기,2014.01.01 ~ 2014.12.31,"5,109,466,000,000",25
20170331004537,2016,000660,11011,법인세차감전 순이익,CFS,연결재무제표,IS,손익계산서,제 69 기,2016.01.01 ~ 2016.12.31,"3,216,454,000,000",,제 68 기,2015.01.01 ~ 2015.12.31,"5,269,121,000,000",,제 67 기,2014.01.01 ~ 2014.12.31,"5,047,670,000,000",27
20170331004537,2016,000660,11011,당기순이익,CFS,연결재무제표,IS,손익계산서,제 69 기,2016.01.01 ~ 2016.12.31,"2,960,483,000,000",,제 68 기,2015.01.01 ~ 2015.12.31,"4,323,595,000,000",,제 67 기,2014.01.01 ~ 2014.12.31,"4,195,169,000,000",29
20170331004537,2016,000660,11011,유동자산,OFS,재무제표,BS,재무상태표,제 69 기,2016.12.31 현재,"7,933,301,000,000",,제 68 기,2015.12.31 현재,"8,421,984,000,000",,제 67 기,2014.12.31 현재,"8,641,074,000,000",2
