corp_code,corp_name,stock_code,modify_date
01063556,질경이,233990,20210223
00117337,동양,001520,20210223
00130879,서울식품공업,004410,20210223
00602279,그린플러스,186230,20210226
00413417,우리손에프앤지,073560,20210226
01016479,오로스테크놀로지,322310,20210224
01046708,바디텍메드,206640,20210224
00129411,삼환기업,000360,20210225
01363818,롯데리츠,330590,20210226
00531829,엠아이텍,179290,20210226
00445054,하나마이크론,067310,20210226
00141149,영진약품,003520,20210223
00560849,에스앤디,260970,20210223
01267684,쿠쿠홈시스,284740,20210223
00216434,체리부로,066360,20210223
00159874,한국컴퓨터지주,009760,20210223
01210190,모비릭스,348030,20210223
00105280,현대그린푸드,005440,20210223
00446479,신비앤텍,070480,20210226
01195828,대원모방,311840,20210226
00184667,유진기업,023410,20210226
01148909,휴럼,284420,20210226
01190124,미디어젠,279600,20210226
00326731,바이오니아,064550,20210226
00231105,동성화인텍,033500,20210226
00577380,신진에스엠,138070,20210226
00497631,티플랙스,081150,20210226
01343920,유안타제4호스팩,313750,20210223
00550994,아이센스,099190,20210223
00556712,힘스,238490,20210223
00104388,국도화학,007690,20210223
00162416,한양증권,001750,20210223
01214248,뉴트리,270870,20210226
01085187,씨알푸드,236030,20210226
00905316,하이골드3호,153360,20210226
00123648,심팩인더스트리,005350,20210226
01238169,오리온,271560,20210226
00945457,아이진,185490,20210226
00861100,아이케이세미콘,149010,20210226
00125488,삼륭물산,014970,20210226
00162832,한일단조,024740,20210226
01408999,유안타제5호스팩,336060,20210223
01211232,코윈테크,282880,20210223
01416642,유안타제6호스팩,340360,20210223
01504804,유안타제7호스팩,367460,20210223
00595182,아톤,158430,20210223
00148920,조광페인트,004910,20210223
00327819,선익시스템,171090,20210223
01203376,유비쿼스,264450,20210223
00489243,동아엘텍,088130,20210223
00681373,디지캡,197140,20210226
00631837,안트로젠,065660,20210226
00526872,이수앱지스,086890,20210226
01099667,에스디생명공학,217480,20210226
01117918,셀젠텍,258250,20210226
00815369,에스제이엠,123700,20210226
01047415,정다운,208140,20210226
00485177,일진파워,094820,20210224
00371485,켐트로닉스,089010,20210224
00348292,한빛소프트,047080,20210225
00363246,우원개발,046940,20210225
00162780,한일건설,006440,20210226
01450105,미래에셋대우스팩 5호,353490,20210223
01047840,미스터블루,207760,20210223
00867098,티로보틱스,117730,20210223
00105156,극동유화,014530,20210223
00130763,서울반도체,046890,20210223
00291231,우전,052270,20210223
00911229,라온테크,232680,20210226
